serverguid                           ,guid                                 ,oscaption                                   ,osversion  ,osarchitecture ,corr_sim_hash ,corr_sim_hash_without_apps ,corr_fuzzy_hash ,corr_fuzzy_hash_without_apps ,apps
bd68b554-c179-11ed-a339-00155d01330c ,061915db-7dbe-455f-9fc3-d8714c6bd6cc ,Microsoft Windows 10 Pro                    ,10.0.19045 ,64-bit         ,     0.59375  ,                  1.0      ,              0 ,                         100 ,7-Zip 19.00 (x64)|7-Zip 19.00 (x64)|Igor Pavlov|CODESOFT 2019|CODESOFT 2019|Teklynx Newco SAS|Driver Easy 5.8.0|Driver Easy 5.8.0|Easeware|DriverIdentifier 6.1|DriverIdentifier 6.1|DriverIdentifier|Foxit Reader|Foxit Reader|Foxit Software Inc.|StellarProtect|StellarProtect|TXOne|WinRAR 6.21 (64-bit)|WinRAR 6.21 (64-bit)|win.rar GmbH|Zebra Font Downloader|Zebra Font Downloader|Zebra Technologies Corporation|Zebra Status Monitor 5.0.0|Zebra Status Monitor 5.0.0|Zebra\Status Monitor
bd68b554-c179-11ed-a339-00155d01330c ,1b03762e-9902-41d4-be8a-65557485d63c ,Microsoft Windows 10 Pro                    ,10.0.19045 ,64-bit         ,     0.59375  ,                  1.0      ,              0 ,                         100 ,StellarProtect|StellarProtect|TXOne
bd68b554-c179-11ed-a339-00155d01330c ,217975d4-e340-415f-aaeb-df9576d159ba ,Microsoft Windows 10 Pro                    ,10.0.19045 ,64-bit         ,     0.59375  ,                  1.0      ,              0 ,                         100 ,StellarProtect|StellarProtect|TXOne
bd68b554-c179-11ed-a339-00155d01330c ,2ec3d898-6c34-468d-9cf3-acb8fe897d73 ,Microsoft Windows 10 Pro                    ,10.0.19045 ,64-bit         ,     0.59375  ,                  1.0      ,              0 ,                         100 ,StellarProtect|StellarProtect|TXOne
bd68b554-c179-11ed-a339-00155d01330c ,31620290-f5b9-4a42-965e-f46d1b4a83da ,Microsoft Windows 10 Pro                    ,10.0.19045 ,64-bit         ,     0.59375  ,                  1.0      ,              0 ,                         100 ,7-Zip 16.04 (x64)|7-Zip 16.04 (x64)|Igor Pavlov|Adobe Acrobat Reader|Adobe Acrobat Reader|Adobe Systems Incorporated|Adobe Refresh Manager|Adobe Refresh Manager|Adobe Systems Incorporated|DriverIdentifier 6.1|DriverIdentifier 6.1|DriverIdentifier|Google Chrome|Google Chrome|Google LLC|Google Update Helper|Google Update Helper|Google LLC|Intel(R) Chipset Device Software|Intel(R) Chipset Device Software|Intel Corporation|PL-2303 USB-to-Serial|PL-2303 USB-to-Serial|Prolific Technology Inc.|StellarProtect|StellarProtect|TXOne|VISA Shared Components 5.6.0 (64-Bit)|VISA Shared Components 5.6.0 (64-Bit)|IVI Foundation|VISA.NET Shared Components 5.6.0 (64-Bit)|VISA.NET Shared Components 5.6.0 (64-Bit)|IVI Foundation
bd68b554-c179-11ed-a339-00155d01330c ,3d37c322-de97-4a31-a416-0e85645110be ,Microsoft Windows 10 Pro                    ,10.0.19045 ,64-bit         ,     0.59375  ,                  1.0      ,              0 ,                         100 ,StellarProtect|StellarProtect|TXOne
bd68b554-c179-11ed-a339-00155d01330c ,46f675f6-3f1b-413b-b9a3-704265f1a3c2 ,Microsoft Windows 10 Pro                    ,10.0.19045 ,64-bit         ,     0.59375  ,                  1.0      ,              0 ,                         100 ,StellarProtect|StellarProtect|TXOne
bd68b554-c179-11ed-a339-00155d01330c ,47a1c522-8217-44ef-8a20-dc1d0ae215b7 ,Microsoft Windows 10 Pro                    ,10.0.19045 ,64-bit         ,     0.59375  ,                  1.0      ,              0 ,                         100 ,StellarProtect|StellarProtect|TXOne
bd68b554-c179-11ed-a339-00155d01330c ,54e4b461-f1c7-49bd-adf2-1afb13e5ebb9 ,Microsoft Windows 10 Pro                    ,10.0.19045 ,64-bit         ,     0.59375  ,                  1.0      ,              0 ,                         100 ,StellarProtect|StellarProtect|TXOne
bd68b554-c179-11ed-a339-00155d01330c ,560e44d2-a90b-44be-ba87-ffd99e6e54ae ,Microsoft Windows 10 Pro                    ,10.0.19045 ,64-bit         ,     0.59375  ,                  1.0      ,              0 ,                         100 ,CODESOFT 2021|CODESOFT 2021|Teklynx Corporation SAS|StellarProtect|StellarProtect|TXOne Networks Inc.|Vulkan Run Time Libraries 1.0.54.1|Vulkan Run Time Libraries 1.0.54.1|Intel Corporation Inc.|WinRAR 5.20 (32-位)|WinRAR 5.20 (32-位)|win.rar GmbH
