serverguid,guid,cpuname,oscaption,osversion,cpucaption,osarchitecture,cpuarchitecture,apps,fuzzy_hash,fuzzy_hash_without_apps
7782705a-92f0-11ed-b403-0050569b1a81,aa98f24a-109f-473f-bddd-5daa96cd4252,,Microsoft Windows 7 Professional ,6.1.7601,,32-bit,,"StellarProtect|StellarProtect|TXOne|Realtek High Definition Audio Driver|Realtek High Definition Audio Driver|Realtek Semiconductor Corp.|Windows Driver Package - DUALI (DESCARD0-SERVICE) SmartCardReader  (05/22/2012 1.5.0.0)|Windows Driver Package - DUALI (DESCARD0-SERVICE) SmartCardReader  (05/22/2012 1.5.0.0)|DUALI|Intel® Trusted Connect Service Client|Intel® Trusted Connect Service Client|Intel Corporation|Java Auto Updater|Java Auto Updater|Oracle, Inc.|Intel(R) Management Engine Components|Intel(R) Management Engine Components|Intel Corporation|Windows Driver Package - Duali Inc. Korea (BULKUSB) USB  (01/08/2012 2.3.0.1)|Windows Driver Package - Duali Inc. Korea (BULKUSB) USB  (01/08/2012 2.3.0.1)|Duali Inc. Korea|Wincor Nixdorf ProBase|Wincor Nixdorf ProBase|Wincor Nixdorf International GmbH|Intel(R) ME UninstallLegacy|Intel(R) ME UninstallLegacy|Intel Corporation|Java 7 Update 75|Java 7 Update 75|Oracle|Java Runtime Environment 1.0.7_55 for ProBase|Java Runtime Environment 1.0.7_55 for ProBase|Wincor Nixdorf International GmbH|InstallDriver32bitOS|InstallDriver32bitOS|duali|Wincor Nixdorf J/Install V6.4/00 (Build 002322)|Wincor Nixdorf J/Install V6.4/00 (Build 002322)|Wincor Nixdorf International GmbH",32343a577831334237653762426342314b634e76534649447535636f44753563636e446e58584e4d574e4d55727879503979506e5846517742324258683a576633536d724b61757475582f7278795039795058446f5868,333a6b4f596a794d314b3650586b4c51676a347758486a3a576a3158303067736b
7782705a-92f0-11ed-b403-0050569b1a81,aacb11f6-1dc1-49aa-b6f2-2db66125ede6,,Microsoft Windows 7 Professional ,6.1.7601,,32-bit,,"Java(TM) 6 Update 30|Java(TM) 6 Update 30|Oracle|Java 7 Update 45|Java 7 Update 45|Oracle|Harvester - Retail Device Plugin|Harvester - Retail Device Plugin|Diebold Nixdorf|Harvester - AMI Plugin|Harvester - AMI Plugin|Diebold Nixdorf|Wincor Nixdorf ProBase|Wincor Nixdorf ProBase|Wincor Nixdorf International GmbH|Intel(R) Graphics Media Accelerator Driver|Intel(R) Graphics Media Accelerator Driver|Intel Corporation|Realtek High Definition Audio Driver|Realtek High Definition Audio Driver|Realtek Semiconductor Corp.|Harvester - Service Call History Plugin|Harvester - Service Call History Plugin|Diebold Nixdorf|Microsoft Root Certificate x32|Microsoft Root Certificate x32|Diebold|Windows Driver Package - DUALI (DESCARD0-SERVICE) SmartCardReader  (05/22/2012 1.5.0.0)|Windows Driver Package - DUALI (DESCARD0-SERVICE) SmartCardReader  (05/22/2012 1.5.0.0)|DUALI|Intel(R) Control Center|Intel(R) Control Center|Intel Corporation|Harvester - Diagnostic Service Plugin|Harvester - Diagnostic Service Plugin|Diebold Nixdorf|Harvester - EventLog Plugin|Harvester - EventLog Plugin|Diebold Nixdorf|Harvester - Harvester Service|Harvester - Harvester Service|Diebold Nixdorf|Windows Driver Package - Duali Inc. Korea (BULKUSB) USB  (01/08/2012 2.3.0.1)|Windows Driver Package - Duali Inc. Korea (BULKUSB) USB  (01/08/2012 2.3.0.1)|Duali Inc. Korea|Wincor Nixdorf J/Install V6.0/00 (Build 002295)|Wincor Nixdorf J/Install V6.0/00 (Build 002295)|Wincor Nixdorf International GmbH|InstallDriver32bitOS|InstallDriver32bitOS|duali|Harvester - Agilis Logger Plugin|Harvester - Agilis Logger Plugin|Diebold Nixdorf|Application Installation Utility|Application Installation Utility|Diebold|Harvester - Flight Record Plugin|Harvester - Flight Record Plugin|Diebold Nixdorf|Harvester - Legacy Device Plugin|Harvester - Legacy Device Plugin|Diebold Nixdorf|StellarProtect|StellarProtect|TXOne|Harvester - System Inventory Plugin|Harvester - System Inventory Plugin|Diebold Nixdorf|Symantec SHA256 Code Signing CA Certificate|Symantec SHA256 Code Signing CA Certificate|Diebold|Java Runtime Environment 1.0.8_51 for ProBase|Java Runtime Environment 1.0.8_51 for ProBase|Wincor Nixdorf International GmbH|Harvester - DbdDfs Plugin|Harvester - DbdDfs Plugin|Diebold Nixdorf|Java Auto Updater|Java Auto Updater|Sun Microsystems, Inc.",34383a57504d416c30434730435143374334464879684d5a44466d6643694373546f747574756852584e61304830735462494b4335434c3342435231393158564b70333a57506a3037306c3644466844676c697463305258586b4f337969,333a6b4f596a794d314b3650586b4c51676a347758486a3a576a3158303067736b
7782705a-92f0-11ed-b403-0050569b1a81,ab765957-bf10-4fb8-952c-6f99c3c03b17,,Microsoft Windows 7 Professional ,6.1.7601,,32-bit,,"Harvester - Diagnostic Service Plugin|Harvester - Diagnostic Service Plugin|Diebold Nixdorf|Harvester - Retail Device Plugin|Harvester - Retail Device Plugin|Diebold Nixdorf|Harvester - DbdDfs Plugin|Harvester - DbdDfs Plugin|Diebold Nixdorf|StellarProtect|StellarProtect|TXOne|Microsoft Root Certificate x32|Microsoft Root Certificate x32|Diebold|Windows Driver Package - DUALI (DESCARD0-SERVICE) SmartCardReader  (05/22/2012 1.5.0.0)|Windows Driver Package - DUALI (DESCARD0-SERVICE) SmartCardReader  (05/22/2012 1.5.0.0)|DUALI|Wincor Nixdorf ProBase|Wincor Nixdorf ProBase|Wincor Nixdorf International GmbH|Intel(R) Graphics Media Accelerator Driver|Intel(R) Graphics Media Accelerator Driver|Intel Corporation|Intel(R) Control Center|Intel(R) Control Center|Intel Corporation|InstallDriver32bitOS|InstallDriver32bitOS|duali|Java 7 Update 45|Java 7 Update 45|Oracle|Harvester - AMI Plugin|Harvester - AMI Plugin|Diebold Nixdorf|Windows Driver Package - Duali Inc. Korea (BULKUSB) USB  (01/08/2012 2.3.0.1)|Windows Driver Package - Duali Inc. Korea (BULKUSB) USB  (01/08/2012 2.3.0.1)|Duali Inc. Korea|Harvester - Agilis Logger Plugin|Harvester - Agilis Logger Plugin|Diebold Nixdorf|Harvester - System Inventory Plugin|Harvester - System Inventory Plugin|Diebold Nixdorf|Java(TM) 6 Update 30|Java(TM) 6 Update 30|Oracle|Harvester - EventLog Plugin|Harvester - EventLog Plugin|Diebold Nixdorf|Harvester - Legacy Device Plugin|Harvester - Legacy Device Plugin|Diebold Nixdorf|Harvester - Harvester Service|Harvester - Harvester Service|Diebold Nixdorf|Symantec SHA256 Code Signing CA Certificate|Symantec SHA256 Code Signing CA Certificate|Diebold|Harvester - Service Call History Plugin|Harvester - Service Call History Plugin|Diebold Nixdorf|Harvester - Flight Record Plugin|Harvester - Flight Record Plugin|Diebold Nixdorf|Java Runtime Environment 1.0.8_51 for ProBase|Java Runtime Environment 1.0.8_51 for ProBase|Wincor Nixdorf International GmbH|Application Installation Utility|Application Installation Utility|Diebold|Java Auto Updater|Java Auto Updater|Sun Microsystems, Inc.|Wincor Nixdorf J/Install V6.0/00 (Build 002295)|Wincor Nixdorf J/Install V6.0/00 (Build 002295)|Wincor Nixdorf International GmbH|Realtek High Definition Audio Driver|Realtek High Definition Audio Driver|Realtek Semiconductor Corp.",34383a5758436943423043473043447077704c334d44466d325541554337436e7574757030483070437a6d544b4335436f5379684947313931586654435258633a57586c413037304e334d447471366d636e2f6b62336d525863,333a6b4f596a794d314b3650586b4c51676a347758486a3a576a3158303067736b
7782705a-92f0-11ed-b403-0050569b1a81,abef4388-e50a-4265-baad-e8276f830b75,,Microsoft Windows 7 Professional ,6.1.7601,,32-bit,,"Realtek High Definition Audio Driver|Realtek High Definition Audio Driver|Realtek Semiconductor Corp.|Windows Driver Package - Duali Inc. Korea (BULKUSB) USB  (01/08/2012 2.3.0.1)|Windows Driver Package - Duali Inc. Korea (BULKUSB) USB  (01/08/2012 2.3.0.1)|Duali Inc. Korea|Harvester - Agilis Logger Plugin|Harvester - Agilis Logger Plugin|Diebold Nixdorf|InstallDriver32bitOS|InstallDriver32bitOS|duali|Wincor Nixdorf ProBase|Wincor Nixdorf ProBase|Wincor Nixdorf International GmbH|Windows Driver Package - DUALI (DESCARD0-SERVICE) SmartCardReader  (05/22/2012 1.5.0.0)|Windows Driver Package - DUALI (DESCARD0-SERVICE) SmartCardReader  (05/22/2012 1.5.0.0)|DUALI|Intel(R) Control Center|Intel(R) Control Center|Intel Corporation|Harvester - Retail Device Plugin|Harvester - Retail Device Plugin|Diebold Nixdorf|Harvester - System Inventory Plugin|Harvester - System Inventory Plugin|Diebold Nixdorf|Harvester - DbdDfs Plugin|Harvester - DbdDfs Plugin|Diebold Nixdorf|Java Auto Updater|Java Auto Updater|Sun Microsystems, Inc.|StellarProtect|StellarProtect|TXOne|Harvester - Legacy Device Plugin|Harvester - Legacy Device Plugin|Diebold Nixdorf|Java Runtime Environment 1.0.8_51 for ProBase|Java Runtime Environment 1.0.8_51 for ProBase|Wincor Nixdorf International GmbH|Harvester - AMI Plugin|Harvester - AMI Plugin|Diebold Nixdorf|Java(TM) 6 Update 30|Java(TM) 6 Update 30|Oracle|Symantec SHA256 Code Signing CA Certificate|Symantec SHA256 Code Signing CA Certificate|Diebold|Java 7 Update 45|Java 7 Update 45|Oracle|Microsoft Root Certificate x32|Microsoft Root Certificate x32|Diebold|Harvester - Flight Record Plugin|Harvester - Flight Record Plugin|Diebold Nixdorf|Wincor Nixdorf J/Install V6.0/00 (Build 002295)|Wincor Nixdorf J/Install V6.0/00 (Build 002295)|Wincor Nixdorf International GmbH|Intel(R) Graphics Media Accelerator Driver|Intel(R) Graphics Media Accelerator Driver|Intel Corporation|Harvester - Service Call History Plugin|Harvester - Service Call History Plugin|Diebold Nixdorf|Harvester - Diagnostic Service Plugin|Harvester - Diagnostic Service Plugin|Diebold Nixdorf|Application Installation Utility|Application Installation Utility|Diebold|Harvester - EventLog Plugin|Harvester - EventLog Plugin|Diebold Nixdorf|Harvester - Harvester Service|Harvester - Harvester Service|Diebold Nixdorf",34383a57515a7574757030483070326d563043473043704344707770393353433543473139315856314337437a7441514450496d525857794c436943735479546f653a57515a63514a3037306533536b7a5436574e44665258336c5a65,333a6b4f596a794d314b3650586b4c51676a347758486a3a576a3158303067736b
7782705a-92f0-11ed-b403-0050569b1a81,ac3c9a2b-e7c9-4b7b-a776-762fcb937a1b,,Microsoft Windows 7 Professional ,6.1.7601,,32-bit,,"Harvester - AMI Plugin|Harvester - AMI Plugin|Diebold Nixdorf|Windows Driver Package - Duali Inc. Korea (BULKUSB) USB  (01/08/2012 2.3.0.1)|Windows Driver Package - Duali Inc. Korea (BULKUSB) USB  (01/08/2012 2.3.0.1)|Duali Inc. Korea|Realtek High Definition Audio Driver|Realtek High Definition Audio Driver|Realtek Semiconductor Corp.|InstallDriver32bitOS|InstallDriver32bitOS|duali|Java 7 Update 45|Java 7 Update 45|Oracle|Harvester - EventLog Plugin|Harvester - EventLog Plugin|Diebold Nixdorf|Microsoft Root Certificate x32|Microsoft Root Certificate x32|Diebold|Wincor Nixdorf ProBase|Wincor Nixdorf ProBase|Wincor Nixdorf International GmbH|Intel(R) Graphics Media Accelerator Driver|Intel(R) Graphics Media Accelerator Driver|Intel Corporation|Harvester - System Inventory Plugin|Harvester - System Inventory Plugin|Diebold Nixdorf|Harvester - Flight Record Plugin|Harvester - Flight Record Plugin|Diebold Nixdorf|Java Runtime Environment 1.0.8_51 for ProBase|Java Runtime Environment 1.0.8_51 for ProBase|Wincor Nixdorf International GmbH|Harvester - Harvester Service|Harvester - Harvester Service|Diebold Nixdorf|Java Auto Updater|Java Auto Updater|Sun Microsystems, Inc.|Windows Driver Package - DUALI (DESCARD0-SERVICE) SmartCardReader  (05/22/2012 1.5.0.0)|Windows Driver Package - DUALI (DESCARD0-SERVICE) SmartCardReader  (05/22/2012 1.5.0.0)|DUALI|Harvester - Diagnostic Service Plugin|Harvester - Diagnostic Service Plugin|Diebold Nixdorf|Harvester - Agilis Logger Plugin|Harvester - Agilis Logger Plugin|Diebold Nixdorf|Symantec SHA256 Code Signing CA Certificate|Symantec SHA256 Code Signing CA Certificate|Diebold|Harvester - Service Call History Plugin|Harvester - Service Call History Plugin|Diebold Nixdorf|Harvester - DbdDfs Plugin|Harvester - DbdDfs Plugin|Diebold Nixdorf|Harvester - Legacy Device Plugin|Harvester - Legacy Device Plugin|Diebold Nixdorf|StellarProtect|StellarProtect|TXOne|Intel(R) Control Center|Intel(R) Control Center|Intel Corporation|Application Installation Utility|Application Installation Utility|Diebold|Java(TM) 6 Update 30|Java(TM) 6 Update 30|Oracle|Harvester - Retail Device Plugin|Harvester - Retail Device Plugin|Diebold Nixdorf|Wincor Nixdorf J/Install V6.0/00 (Build 002295)|Wincor Nixdorf J/Install V6.0/00 (Build 002295)|Wincor Nixdorf International GmbH",34383a57634337436e7574756e6a413454684d5a44476d4368494731393158567265416d68436943343048305979447077704b4335434c335354314830434730436d6a3a5763366d63513444477635516c726b4f334d4830373031525868,333a6b4f596a794d314b3650586b4c51676a347758486a3a576a3158303067736b
7782705a-92f0-11ed-b403-0050569b1a81,ac5b6c93-6079-43ea-b90b-9aa9286d3a1b,,Microsoft Windows 7 Professional ,6.1.7601,,32-bit,,"Java Runtime Environment 1.0.8_51 for ProBase|Java Runtime Environment 1.0.8_51 for ProBase|Wincor Nixdorf International GmbH|Wincor Nixdorf J/Install V6.0/00 (Build 002295)|Wincor Nixdorf J/Install V6.0/00 (Build 002295)|Wincor Nixdorf International GmbH|Harvester - Diagnostic Service Plugin|Harvester - Diagnostic Service Plugin|Diebold Nixdorf|Harvester - System Inventory Plugin|Harvester - System Inventory Plugin|Diebold Nixdorf|Harvester - DbdDfs Plugin|Harvester - DbdDfs Plugin|Diebold Nixdorf|Microsoft Root Certificate x32|Microsoft Root Certificate x32|Diebold|Java Auto Updater|Java Auto Updater|Sun Microsystems, Inc.|InstallDriver32bitOS|InstallDriver32bitOS|duali|Java 7 Update 45|Java 7 Update 45|Oracle|Harvester - Service Call History Plugin|Harvester - Service Call History Plugin|Diebold Nixdorf|Realtek High Definition Audio Driver|Realtek High Definition Audio Driver|Realtek Semiconductor Corp.|Intel(R) Control Center|Intel(R) Control Center|Intel Corporation|Harvester - Agilis Logger Plugin|Harvester - Agilis Logger Plugin|Diebold Nixdorf|Application Installation Utility|Application Installation Utility|Diebold|Java(TM) 6 Update 30|Java(TM) 6 Update 30|Oracle|Harvester - EventLog Plugin|Harvester - EventLog Plugin|Diebold Nixdorf|Harvester - Legacy Device Plugin|Harvester - Legacy Device Plugin|Diebold Nixdorf|Harvester - AMI Plugin|Harvester - AMI Plugin|Diebold Nixdorf|Wincor Nixdorf ProBase|Wincor Nixdorf ProBase|Wincor Nixdorf International GmbH|Intel(R) Graphics Media Accelerator Driver|Intel(R) Graphics Media Accelerator Driver|Intel Corporation|Symantec SHA256 Code Signing CA Certificate|Symantec SHA256 Code Signing CA Certificate|Diebold|Harvester - Retail Device Plugin|Harvester - Retail Device Plugin|Diebold Nixdorf|Harvester - Flight Record Plugin|Harvester - Flight Record Plugin|Diebold Nixdorf|StellarProtect|StellarProtect|TXOne|Harvester - Harvester Service|Harvester - Harvester Service|Diebold Nixdorf|Windows Driver Package - Duali Inc. Korea (BULKUSB) USB  (01/08/2012 2.3.0.1)|Windows Driver Package - Duali Inc. Korea (BULKUSB) USB  (01/08/2012 2.3.0.1)|Duali Inc. Korea|Windows Driver Package - DUALI (DESCARD0-SERVICE) SmartCardReader  (05/22/2012 1.5.0.0)|Windows Driver Package - DUALI (DESCARD0-SERVICE) SmartCardReader  (05/22/2012 1.5.0.0)|DUALI",34383a577131393158445258564d436943704344707770684d5a4446416c79324d3048307354316d544b43354351433743346e304347304368494c33417475747549373a5759445258616c6c4449582f6b6c36446e303730663341746374,333a6b4f596a794d314b3650586b4c51676a347758486a3a576a3158303067736b
7782705a-92f0-11ed-b403-0050569b1a81,ad68941d-ce98-4bf1-afbc-4598f12a1ba3,,Microsoft Windows 7 Professional ,6.1.7601,,32-bit,,"Harvester - Service Call History Plugin|Harvester - Service Call History Plugin|Diebold Nixdorf|Microsoft Root Certificate x32|Microsoft Root Certificate x32|Diebold|Java Auto Updater|Java Auto Updater|Sun Microsystems, Inc.|Intel(R) Graphics Media Accelerator Driver|Intel(R) Graphics Media Accelerator Driver|Intel Corporation|Realtek High Definition Audio Driver|Realtek High Definition Audio Driver|Realtek Semiconductor Corp.|Harvester - Diagnostic Service Plugin|Harvester - Diagnostic Service Plugin|Diebold Nixdorf|Harvester - Flight Record Plugin|Harvester - Flight Record Plugin|Diebold Nixdorf|Harvester - DbdDfs Plugin|Harvester - DbdDfs Plugin|Diebold Nixdorf|StellarProtect|StellarProtect|TXOne|Windows Driver Package - Duali Inc. Korea (BULKUSB) USB  (01/08/2012 2.3.0.1)|Windows Driver Package - Duali Inc. Korea (BULKUSB) USB  (01/08/2012 2.3.0.1)|Duali Inc. Korea|Wincor Nixdorf J/Install V6.0/00 (Build 002295)|Wincor Nixdorf J/Install V6.0/00 (Build 002295)|Wincor Nixdorf International GmbH|Java(TM) 6 Update 30|Java(TM) 6 Update 30|Oracle|Harvester - Harvester Service|Harvester - Harvester Service|Diebold Nixdorf|Wincor Nixdorf ProBase|Wincor Nixdorf ProBase|Wincor Nixdorf International GmbH|Harvester - System Inventory Plugin|Harvester - System Inventory Plugin|Diebold Nixdorf|Java 7 Update 45|Java 7 Update 45|Oracle|Harvester - Legacy Device Plugin|Harvester - Legacy Device Plugin|Diebold Nixdorf|Harvester - Agilis Logger Plugin|Harvester - Agilis Logger Plugin|Diebold Nixdorf|Harvester - EventLog Plugin|Harvester - EventLog Plugin|Diebold Nixdorf|Harvester - Retail Device Plugin|Harvester - Retail Device Plugin|Diebold Nixdorf|Harvester - AMI Plugin|Harvester - AMI Plugin|Diebold Nixdorf|Windows Driver Package - DUALI (DESCARD0-SERVICE) SmartCardReader  (05/22/2012 1.5.0.0)|Windows Driver Package - DUALI (DESCARD0-SERVICE) SmartCardReader  (05/22/2012 1.5.0.0)|DUALI|InstallDriver32bitOS|InstallDriver32bitOS|duali|Symantec SHA256 Code Signing CA Certificate|Symantec SHA256 Code Signing CA Certificate|Diebold|Application Installation Utility|Application Installation Utility|Diebold|Java Runtime Environment 1.0.8_51 for ProBase|Java Runtime Environment 1.0.8_51 for ProBase|Wincor Nixdorf International GmbH|Intel(R) Control Center|Intel(R) Control Center|Intel Corporation",34383a577479684d5a4467394369436849447077704c3376757475685258556d3256304347417543354334304830735442304347304351433743626d6b546f313931543a576e4467396c6f337663305258556d32796b573037306c36356a,333a6b4f596a794d314b3650586b4c51676a347758486a3a576a3158303067736b
7782705a-92f0-11ed-b403-0050569b1a81,ad8c2718-6820-4a3f-9b3c-ad305f2fe6f6,,Microsoft Windows 7 Professional ,6.1.7601,,32-bit,,"Harvester - Diagnostic Service Plugin|Harvester - Diagnostic Service Plugin|Diebold Nixdorf|Harvester - Agilis Logger Plugin|Harvester - Agilis Logger Plugin|Diebold Nixdorf|Harvester - System Inventory Plugin|Harvester - System Inventory Plugin|Diebold Nixdorf|Application Installation Utility|Application Installation Utility|Diebold|Java(TM) 6 Update 30|Java(TM) 6 Update 30|Oracle|Harvester - Retail Device Plugin|Harvester - Retail Device Plugin|Diebold Nixdorf|Microsoft Root Certificate x32|Microsoft Root Certificate x32|Diebold|Intel(R) Graphics Media Accelerator Driver|Intel(R) Graphics Media Accelerator Driver|Intel Corporation|Harvester - Service Call History Plugin|Harvester - Service Call History Plugin|Diebold Nixdorf|Harvester - Flight Record Plugin|Harvester - Flight Record Plugin|Diebold Nixdorf|Harvester - Legacy Device Plugin|Harvester - Legacy Device Plugin|Diebold Nixdorf|Windows Driver Package - DUALI (DESCARD0-SERVICE) SmartCardReader  (05/22/2012 1.5.0.0)|Windows Driver Package - DUALI (DESCARD0-SERVICE) SmartCardReader  (05/22/2012 1.5.0.0)|DUALI|Wincor Nixdorf ProBase|Wincor Nixdorf ProBase|Wincor Nixdorf International GmbH|Harvester - AMI Plugin|Harvester - AMI Plugin|Diebold Nixdorf|Harvester - Harvester Service|Harvester - Harvester Service|Diebold Nixdorf|Windows Driver Package - Duali Inc. Korea (BULKUSB) USB  (01/08/2012 2.3.0.1)|Windows Driver Package - Duali Inc. Korea (BULKUSB) USB  (01/08/2012 2.3.0.1)|Duali Inc. Korea|InstallDriver32bitOS|InstallDriver32bitOS|duali|Harvester - EventLog Plugin|Harvester - EventLog Plugin|Diebold Nixdorf|StellarProtect|StellarProtect|TXOne|Wincor Nixdorf J/Install V6.0/00 (Build 002295)|Wincor Nixdorf J/Install V6.0/00 (Build 002295)|Wincor Nixdorf International GmbH|Realtek High Definition Audio Driver|Realtek High Definition Audio Driver|Realtek Semiconductor Corp.|Intel(R) Control Center|Intel(R) Control Center|Intel Corporation|Symantec SHA256 Code Signing CA Certificate|Symantec SHA256 Code Signing CA Certificate|Diebold|Harvester - DbdDfs Plugin|Harvester - DbdDfs Plugin|Diebold Nixdorf|Java 7 Update 45|Java 7 Update 45|Oracle|Java Runtime Environment 1.0.8_51 for ProBase|Java Runtime Environment 1.0.8_51 for ProBase|Wincor Nixdorf International GmbH|Java Auto Updater|Java Auto Updater|Sun Microsystems, Inc.",34383a5758436943343048307043735431483043473043684d5a446e7968494b433543626d3256314337436f74757475433265544c336552584e32707770474169316c3a57586c6c483037307844576b4554366274633774336552584e654e,333a6b4f596a794d314b3650586b4c51676a347758486a3a576a3158303067736b
7782705a-92f0-11ed-b403-0050569b1a81,ad9f82ff-74d9-42f2-9e5b-b549ab95e989,,Microsoft Windows 7 Professional ,6.1.7601,,32-bit,,"Harvester - System Inventory Plugin|Harvester - System Inventory Plugin|Diebold Nixdorf|Harvester - Retail Device Plugin|Harvester - Retail Device Plugin|Diebold Nixdorf|Harvester - Legacy Device Plugin|Harvester - Legacy Device Plugin|Diebold Nixdorf|Java(TM) 6 Update 30|Java(TM) 6 Update 30|Oracle|Java Runtime Environment 1.0.8_51 for ProBase|Java Runtime Environment 1.0.8_51 for ProBase|Wincor Nixdorf International GmbH|Harvester - DbdDfs Plugin|Harvester - DbdDfs Plugin|Diebold Nixdorf|Wincor Nixdorf ProBase|Wincor Nixdorf ProBase|Wincor Nixdorf International GmbH|Intel(R) Control Center|Intel(R) Control Center|Intel Corporation|InstallDriver32bitOS|InstallDriver32bitOS|duali|Harvester - Diagnostic Service Plugin|Harvester - Diagnostic Service Plugin|Diebold Nixdorf|Harvester - Agilis Logger Plugin|Harvester - Agilis Logger Plugin|Diebold Nixdorf|Application Installation Utility|Application Installation Utility|Diebold|Microsoft Root Certificate x32|Microsoft Root Certificate x32|Diebold|Harvester - Harvester Service|Harvester - Harvester Service|Diebold Nixdorf|Windows Driver Package - Duali Inc. Korea (BULKUSB) USB  (01/08/2012 2.3.0.1)|Windows Driver Package - Duali Inc. Korea (BULKUSB) USB  (01/08/2012 2.3.0.1)|Duali Inc. Korea|Intel(R) Graphics Media Accelerator Driver|Intel(R) Graphics Media Accelerator Driver|Intel Corporation|Harvester - Service Call History Plugin|Harvester - Service Call History Plugin|Diebold Nixdorf|StellarProtect|StellarProtect|TXOne|Harvester - AMI Plugin|Harvester - AMI Plugin|Diebold Nixdorf|Realtek High Definition Audio Driver|Realtek High Definition Audio Driver|Realtek Semiconductor Corp.|Harvester - EventLog Plugin|Harvester - EventLog Plugin|Diebold Nixdorf|Harvester - Flight Record Plugin|Harvester - Flight Record Plugin|Diebold Nixdorf|Windows Driver Package - DUALI (DESCARD0-SERVICE) SmartCardReader  (05/22/2012 1.5.0.0)|Windows Driver Package - DUALI (DESCARD0-SERVICE) SmartCardReader  (05/22/2012 1.5.0.0)|DUALI|Wincor Nixdorf J/Install V6.0/00 (Build 002295)|Wincor Nixdorf J/Install V6.0/00 (Build 002295)|Wincor Nixdorf International GmbH|Symantec SHA256 Code Signing CA Certificate|Symantec SHA256 Code Signing CA Certificate|Diebold|Java 7 Update 45|Java 7 Update 45|Oracle|Java Auto Updater|Java Auto Updater|Sun Microsystems, Inc.",34383a5746434230434730434b4335437a4d31393158564b707770344c7043694334304830735443444774757475436c6c794c336f43374333546849626d305258676c3a5732303730446b576134396c5a444774633753336f364e525849,333a6b4f596a794d314b3650586b4c51676a347758486a3a576a3158303067736b
7782705a-92f0-11ed-b403-0050569b1a81,adaa3a6d-2d44-45cb-9e1a-68d0a06dcefb,,Microsoft Windows 7 Professional ,6.1.7601,,32-bit,,"Intel® Trusted Connect Service Client|Intel® Trusted Connect Service Client|Intel Corporation|Windows Driver Package - DUALI (DESCARD0-SERVICE) SmartCardReader  (05/22/2012 1.5.0.0)|Windows Driver Package - DUALI (DESCARD0-SERVICE) SmartCardReader  (05/22/2012 1.5.0.0)|DUALI|StellarProtect|StellarProtect|TXOne|Intel(R) Management Engine Components|Intel(R) Management Engine Components|Intel Corporation|Wincor Nixdorf J/Install V6.4/00 (Build 002322)|Wincor Nixdorf J/Install V6.4/00 (Build 002322)|Wincor Nixdorf International GmbH|Realtek High Definition Audio Driver|Realtek High Definition Audio Driver|Realtek Semiconductor Corp.|InstallDriver32bitOS|InstallDriver32bitOS|duali|Intel(R) ME UninstallLegacy|Intel(R) ME UninstallLegacy|Intel Corporation|Java 7 Update 75|Java 7 Update 75|Oracle|Java Auto Updater|Java Auto Updater|Oracle, Inc.|Wincor Nixdorf ProBase|Wincor Nixdorf ProBase|Wincor Nixdorf International GmbH|Java Runtime Environment 1.0.7_55 for ProBase|Java Runtime Environment 1.0.7_55 for ProBase|Wincor Nixdorf International GmbH|Windows Driver Package - Duali Inc. Korea (BULKUSB) USB  (01/08/2012 2.3.0.1)|Windows Driver Package - Duali Inc. Korea (BULKUSB) USB  (01/08/2012 2.3.0.1)|Duali Inc. Korea",32343a5778664b38426342373365466742324258484d376537526f51362b6c4e4d574e4d5572554e762b6e446e586679503979506e5877447535636f44753563323a57424b386d3533746f584e4171724a667950397950584d75747533,333a6b4f596a794d314b3650586b4c51676a347758486a3a576a3158303067736b
