serverguid,guid,cpuname,oscaption,osversion,cpucaption,osarchitecture,cpuarchitecture,apps,fuzzy_hash,fuzzy_hash_without_apps
5f68af58-5ba9-11ed-8a60-005056b74c5e,9848aa31-79bb-4803-a1a0-ebb0cccec3fe,,Microsoft Windows 7 Professional ,6.1.7601,,32-bit,,"Star Micronics Printer Software for BSC10|Star Micronics Printer Software for BSC10|Star Micronics Co., Ltd.|Elo Touchscreen Driver 5.4.9|Elo Touchscreen Driver 5.4.9|Elo TouchSystems|Intel(R) Processor Graphics|Intel(R) Processor Graphics|Intel Corporation|Intel(R) Network Connections|Intel(R) Network Connections|Intel|TightVNC|TightVNC|GlavSoft LLC.|Intel(R) SDK for OpenCL - CPU Only Runtime Package|Intel(R) SDK for OpenCL - CPU Only Runtime Package|Intel Corporation|Toshiba UnifiedPOS for Windows|Toshiba UnifiedPOS for Windows|Toshiba|DigitalPersona U.are.U RTE|DigitalPersona U.are.U RTE|DigitalPersona, Inc.|StellarProtect|StellarProtect|TXOne|Realtek High Definition Audio Driver|Realtek High Definition Audio Driver|Realtek Semiconductor Corp.|Intel(R) Network Connections 17.4.95.0|Intel(R) Network Connections 17.4.95.0|Intel|WIN32 CAL Client|WIN32 CAL Client|MICROS Systems, Inc.",32343a57786478546e2b6e346b39426f5739426f3050765052344a503937725672503937725670764e614c46614c46614c313342376537526b504c502f373337633a57522b3441426f4f426f754d52685271323231332b6c,333a6b4f596a794d314b3650586b4c51676a347758486a3a576a3158303067736b
5f68af58-5ba9-11ed-8a60-005056b74c5e,9854c4cd-c017-4f18-b59a-34dc2d22644f,,Microsoft Windows Embedded Standard ,6.1.7601,,32-bit,,"SupportReady - Radiant Auto Loader|SupportReady - Radiant Auto Loader|Radiant Systems|Realtek High Definition Audio Driver|Realtek High Definition Audio Driver|Realtek Semiconductor Corp.|Radiant ICD Drivers|Radiant ICD Drivers|Radiant Systems, Inc.|Retail Platform Software for Windows|Retail Platform Software for Windows|NCR|EZConfig-Scanning|EZConfig-Scanning|Honeywell|Google Chrome|Google Chrome|Google LLC|UltraVnc|UltraVnc|uvnc bvba|Radiant Platform Drivers Gen3  -  v2.12.0.0|Radiant Platform Drivers Gen3  -  v2.12.0.0|Radiant Systems, Inc.|Radiant Barcode Scanner Interface|Radiant Barcode Scanner Interface|NCR Corporation|Pulse Streaming Edge Agent|Pulse Streaming Edge Agent|NCR|Malwarebytes versión 3.5.1.2522|Malwarebytes versión 3.5.1.2522|Malwarebytes|Radiant Biometric Runtime -  v1.06.01.0|Radiant Biometric Runtime -  v1.06.01.0|Radiant Systems, Inc|Adobe Flash Player 9 ActiveX|Adobe Flash Player 9 ActiveX|Adobe Systems, Inc.|StellarProtect|StellarProtect|TXOne|NCR Software OSD|NCR Software OSD|NCR|32 Bit HP CIO Components Installer|32 Bit HP CIO Components Installer|Hewlett-Packard|RadSprtA|RadSprtA|Radiant Systems, Inc.|Intel(R) Graphics Media Accelerator Driver|Intel(R) Graphics Media Accelerator Driver|Intel Corporation",32343a57784139596359757137653732574e70664e706679387545454b6666597055696a336652567a52567a68594d3355746953537469536b7a566b56453a5747397a7545455a315066594d335574537455,333a6b4f596a794d314b497242327a6a345a674c767758486a3a576a3152777a555a674c766b
5f68af58-5ba9-11ed-8a60-005056b74c5e,98a1ee38-2888-4b77-9884-ffaeeae2df19,,Microsoft Windows Embedded Standard ,6.1.7601,,32-bit,,"Radiant Platform Drivers Gen3  -  v2.7.0.0|Radiant Platform Drivers Gen3  -  v2.7.0.0|Radiant Systems, Inc.|RadSprtA|RadSprtA|Radiant Systems, Inc.|Pulse Streaming Edge Agent|Pulse Streaming Edge Agent|NCR|StellarProtect|StellarProtect|TXOne|Aloha TakeOut|Aloha TakeOut|Radiant Systems|Intel(R) Graphics Media Accelerator Driver|Intel(R) Graphics Media Accelerator Driver|Intel Corporation|Realtek High Definition Audio Driver|Realtek High Definition Audio Driver|Realtek Semiconductor Corp.|AuthenTec Fingerprint Software|AuthenTec Fingerprint Software|AuthenTec, Inc.|SupportReady - Radiant Auto Loader|SupportReady - Radiant Auto Loader|Radiant Systems|TSP700II Setup|TSP700II Setup|Star Micronics|UltraVNC 1.0.5.6|UltraVNC 1.0.5.6|1.0.5.6|Malwarebytes versión 3.5.1.2522|Malwarebytes versión 3.5.1.2522|Malwarebytes|Radiant Biometric Runtime -  v1.06.01.0|Radiant Biometric Runtime -  v1.06.01.0|Radiant Systems, Inc|Radiant ICD Drivers|Radiant ICD Drivers|Radiant Systems, Inc.",32343a57784150453445344b73696a6e334d594e456f416b566b56596d3765374d59635975766b716652567a52567a554e70664e7066313a57474d5a6a7233395753477a4e6b415047,333a6b4f596a794d314b497242327a6a345a674c767758486a3a576a3152777a555a674c766b
5f68af58-5ba9-11ed-8a60-005056b74c5e,98ff4f5e-c429-432d-ae72-bff511a5da58,,Microsoft Windows Embedded Standard ,6.1.7601,,32-bit,,"Aloha TakeOut|Aloha TakeOut|Radiant Systems|Radiant Barcode Scanner Interface|Radiant Barcode Scanner Interface|NCR Corporation|Retail Platform Software for Windows|Retail Platform Software for Windows|NCR|Star Micronics Printer Software for BSC10|Star Micronics Printer Software for BSC10|Star Micronics Co., Ltd.|Pulse Streaming Edge Agent|Pulse Streaming Edge Agent|NCR|Radiant Platform Drivers Gen3  -  v2.20.0.7|Radiant Platform Drivers Gen3  -  v2.20.0.7|Radiant Systems, Inc.|EZConfig-Scanning|EZConfig-Scanning|Honeywell|Radiant Biometric Runtime -  v1.06.01.0|Radiant Biometric Runtime -  v1.06.01.0|Radiant Systems, Inc|Radiant ICD Drivers|Radiant ICD Drivers|Radiant Systems, Inc.|StellarProtect|StellarProtect|TXOne|NCR Aloha RAL|NCR Aloha RAL|NCR Corporation|Intel(R) Graphics Media Accelerator Driver|Intel(R) Graphics Media Accelerator Driver|Intel Corporation|NCR Software OSD|NCR Software OSD|NCR|Realtek High Definition Audio Driver|Realtek High Definition Audio Driver|Realtek Semiconductor Corp.|Adobe Flash Player 9 ActiveX|Adobe Flash Player 9 ActiveX|Adobe Systems, Inc.|NCR Aloha Terminal Monitor|NCR Aloha Terminal Monitor|NCR Corporation|UltraVNC 1.0.5.6|UltraVNC 1.0.5.6|1.0.5.6",32343a5778416f594e456f4d66704b384e78536c696a4848336633665852567a52567a554e70664e7066773346566b566337653738594f714d71396b503a57474264306a503550683344595456396b50,333a6b4f596a794d314b497242327a6a345a674c767758486a3a576a3152777a555a674c766b
5f68af58-5ba9-11ed-8a60-005056b74c5e,9953ae36-3441-47a9-bf39-196ca308c24a,,Microsoft Windows Embedded Standard ,6.1.7601,,32-bit,,"SupportReady - Radiant Auto Loader|SupportReady - Radiant Auto Loader|Radiant Systems|StellarProtect|StellarProtect|TXOne|Intel(R) Trusted Execution Engine Driver|Intel(R) Trusted Execution Engine Driver|Intel Corporation|AuthenTec Fingerprint Software|AuthenTec Fingerprint Software|AuthenTec, Inc.|Radiant ICD Drivers|Radiant ICD Drivers|Radiant Systems, Inc.|Aloha TakeOut|Aloha TakeOut|Radiant Systems|Intel(R) Trusted Execution Engine|Intel(R) Trusted Execution Engine|Intel Corporation|Radiant Biometric Runtime -  v1.06.01.0|Radiant Biometric Runtime -  v1.06.01.0|Radiant Systems, Inc|Intel® PROSet/Wireless WiFi Software|Intel® PROSet/Wireless WiFi Software|Intel Corporation|Intel(R) Chipset Device Software|Intel(R) Chipset Device Software|Intel Corporation|UltraVNC 1.0.5.5|UltraVNC 1.0.5.5|1.0.5.5|Intel® PROSet/Wireless Software|Intel® PROSet/Wireless Software|Intel Corporation|Retail Platform Software for Windows|Retail Platform Software for Windows|NCR|Intel(R) Wireless Bluetooth(R)(patch version 17.1.1512.771)|Intel(R) Wireless Bluetooth(R)(patch version 17.1.1512.771)|Intel Corporation|Adobe Flash Player 9 ActiveX|Adobe Flash Player 9 ActiveX|Adobe Systems, Inc.|Realtek Ethernet Controller Driver|Realtek Ethernet Controller Driver|Realtek|Radiant Platform Drivers Gen3  -  v2.20.0.7|Radiant Platform Drivers Gen3  -  v2.20.0.7|Radiant Systems, Inc.|Intel(R) PRO/Wireless Driver|Intel(R) PRO/Wireless Driver|Intel Corporation|Star Micronics Printer Software for BSC10|Star Micronics Printer Software for BSC10|Star Micronics Co., Ltd.|Pulse Streaming Edge Agent|Pulse Streaming Edge Agent|NCR|Intel(R) USB 3.0 eXtensible Host Controller Driver|Intel(R) USB 3.0 eXtensible Host Controller Driver|Intel Corporation|Intel(R) Processor Graphics|Intel(R) Processor Graphics|Intel Corporation|Realtek High Definition Audio Driver|Realtek High Definition Audio Driver|Realtek Semiconductor Corp.",34383a5747397a343374576c6c5250522b78427a3943593850525836584b30412b6d426f4f426f65533a57517a3433656c5250537a39435953515a6553,333a6b4f596a794d314b497242327a6a345a674c767758486a3a576a3152777a555a674c766b
5f68af58-5ba9-11ed-8a60-005056b74c5e,9958003e-641d-45a3-bbae-8c5ed8ebfc49,,Microsoft Windows 10 Enterprise LTSC,10.0.17763,,64-bit,,"AuthenTec Fingerprint Software|AuthenTec Fingerprint Software|AuthenTec, Inc.|Microsoft VC++ redistributables repacked.|Microsoft VC++ redistributables repacked.|Intel Corporation|Intel(R) Wireless Manageability Driver|Intel(R) Wireless Manageability Driver|Intel Corporation|Documentation Manager|Documentation Manager|Intel Corporation|Intel(R) Serial IO|Intel(R) Serial IO|Intel Corporation|TightVNC|TightVNC|GlavSoft LLC.|Intel(R) Management Engine Driver|Intel(R) Management Engine Driver|Intel Corporation|StellarProtect|StellarProtect|TXOne|Intel(R) Icls|Intel(R) Icls|Intel Corporation|Intel(R) LMS|Intel(R) LMS|Intel Corporation|Intel(R) Trusted Connect Services Client|Intel(R) Trusted Connect Services Client|Intel Corporation|Intel(R) Network Connections 26.6.0.2|Intel(R) Network Connections 26.6.0.2|Intel|Intel(R) Wireless Bluetooth(R)|Intel(R) Wireless Bluetooth(R)|Intel Corporation|Intel® Software Installer|Intel® Software Installer|Intel Corporation|Radiant Biometric Runtime -  v1.9.0.0|Radiant Biometric Runtime -  v1.9.0.0|Radiant Systems, Inc|Intel(R) Management Engine Components|Intel(R) Management Engine Components|Intel Corporation|Intel(R) Wireless Manageability Driver Extension|Intel(R) Wireless Manageability Driver Extension|Intel Corporation|DigitalPersona U.are.U RTE|DigitalPersona U.are.U RTE|DigitalPersona, Inc.|Oracle Micros OPOS|Oracle Micros OPOS|Oracle Corporation|Intel(R) Graphics Driver Software|Intel(R) Graphics Driver Software|Intel|Intel(R) Chipset Device Software|Intel(R) Chipset Device Software|Intel Corporation|Intel(R) Trusted Connect Service Client x86|Intel(R) Trusted Connect Service Client x86|Intel Corporation|Intel(R) Trusted Connect Service Client x64|Intel(R) Trusted Connect Service Client x64|Intel Corporation|Dynamic Application Loader Host Interface Service|Dynamic Application Loader Host Interface Service|Intel Corporation|Intel(R) Network Connections|Intel(R) Network Connections|Intel|Intel(R) Processor Graphics|Intel(R) Processor Graphics|Intel Corporation",34383a574645507a5a503554336a35416f7056355a714164334132324a577a746652474f426f4f426f473a57536c5254336d6f705635586449577a746652475a5a47,333a6b4f596a794d314b38764f6d744d574154784261784c63364b693a576a31684f434d577354774c5a6a
5f68af58-5ba9-11ed-8a60-005056b74c5e,99a49008-09d8-4303-8ff5-22c13ef55844,,Microsoft Windows Embedded Standard ,6.1.7601,,32-bit,,"NCR Software OSD|NCR Software OSD|NCR|TightVNC|TightVNC|GlavSoft LLC.|Radiant ICD Drivers|Radiant ICD Drivers|Radiant Systems, Inc.|StellarProtect|StellarProtect|TXOne|Radiant Barcode Scanner Interface|Radiant Barcode Scanner Interface|NCR Corporation|EZConfig-Scanning|EZConfig-Scanning|Honeywell|Radiant Biometric Runtime -  v1.06.01.0|Radiant Biometric Runtime -  v1.06.01.0|Radiant Systems, Inc|SupportReady - Radiant Auto Loader|SupportReady - Radiant Auto Loader|Radiant Systems|Retail Platform Software for Windows|Retail Platform Software for Windows|NCR|NCR ATG Client Files 14.5.6.83|NCR ATG Client Files 14.5.6.83|NCR Hospitality|Intel(R) Graphics Media Accelerator Driver|Intel(R) Graphics Media Accelerator Driver|Intel Corporation|Realtek High Definition Audio Driver|Realtek High Definition Audio Driver|Realtek Semiconductor Corp.|Adobe Flash Player 9 ActiveX|Adobe Flash Player 9 ActiveX|Adobe Systems, Inc.|Radiant Platform Drivers Gen3  -  v2.19.0.0|Radiant Platform Drivers Gen3  -  v2.19.0.0|Radiant Systems, Inc.|RadSprtA|RadSprtA|Radiant Systems, Inc.|Malwarebytes versión 3.5.1.2522|Malwarebytes versión 3.5.1.2522|Malwarebytes",32343a5778413555434e70664e7066773362702f52567a52567a36596359756f386f7670774170774e566b56596d376537385963686368634b623a57473557334c50307a7332586e655968,333a6b4f596a794d314b497242327a6a345a674c767758486a3a576a3152777a555a674c766b
5f68af58-5ba9-11ed-8a60-005056b74c5e,99d0ce82-4696-4e01-8e9a-e760a79b74cd,,Microsoft Windows 7 Professional ,6.1.7601,,32-bit,,"VerifoneUnifiedDriverInstaller Build 10|VerifoneUnifiedDriverInstaller Build 10|VeriFone|UltraVNC 1.0.5.5|UltraVNC 1.0.5.5|1.0.5.5|Intel(R) SDK for OpenCL - CPU Only Runtime Package|Intel(R) SDK for OpenCL - CPU Only Runtime Package|Intel Corporation|Star Micronics Printer Software for BSC10|Star Micronics Printer Software for BSC10|Star Micronics Co., Ltd.|WIN32 CAL Client|WIN32 CAL Client|MICROS Systems, Inc.|StellarProtect|StellarProtect|TXOne|Elo Touchscreen Driver 5.4.9|Elo Touchscreen Driver 5.4.9|Elo TouchSystems|Intel(R) Network Connections 17.4.95.0|Intel(R) Network Connections 17.4.95.0|Intel|Realtek High Definition Audio Driver|Realtek High Definition Audio Driver|Realtek Semiconductor Corp.|Net Configuration Tool|Net Configuration Tool|BIXOLON|Intel(R) Processor Graphics|Intel(R) Processor Graphics|Intel Corporation|DigitalPersona U.are.U RTE|DigitalPersona U.are.U RTE|DigitalPersona, Inc.|Intel(R) Network Connections|Intel(R) Network Connections|Intel|Toshiba UnifiedPOS for Windows|Toshiba UnifiedPOS for Windows|Toshiba",32343a577873384c687842495950393772567250393772564d7861753733372f33576e2b6e346b504c50303765374a386b39426f5739426f2b614c46614c46614c674e3a5747384c68784237526852582b33572b34433841426f4f426f6432324570,333a6b4f596a794d314b3650586b4c51676a347758486a3a576a3158303067736b
5f68af58-5ba9-11ed-8a60-005056b74c5e,99df9053-aa26-48b9-8697-60b7553d2b42,,Microsoft Windows Embedded Standard ,6.1.7601,,32-bit,,"Radiant Biometric Runtime -  v1.06.01.0|Radiant Biometric Runtime -  v1.06.01.0|Radiant Systems, Inc|Intel(R) Rapid Storage Technology|Intel(R) Rapid Storage Technology|Intel Corporation|Intel(R) Serial IO|Intel(R) Serial IO|Intel Corporation|Intel(R) Chipset Device Software|Intel(R) Chipset Device Software|Intel Corporation|Intel(R) Network Connections 20.4.206.0|Intel(R) Network Connections 20.4.206.0|Intel|TightVNC|TightVNC|GlavSoft LLC.|Pulse Streaming Edge Agent|Pulse Streaming Edge Agent|NCR|Toshiba UnifiedPOS for Windows|Toshiba UnifiedPOS for Windows|Toshiba|StellarProtect|StellarProtect|TXOne|Elo Touchscreen Driver 5.8.2|Elo Touchscreen Driver 5.8.2|Elo Touch Solutions|Intel(R) Processor Graphics|Intel(R) Processor Graphics|Intel Corporation|Realtek High Definition Audio Driver|Realtek High Definition Audio Driver|Realtek Semiconductor Corp.|Intel(R) Management Engine Components|Intel(R) Management Engine Components|Intel Corporation|Star Micronics Printer Software for BSC10|Star Micronics Printer Software for BSC10|Star Micronics Co., Ltd.|Intel(R) USB 3.0 eXtensible Host Controller Driver|Intel(R) USB 3.0 eXtensible Host Controller Driver|Intel Corporation|Intel® Trusted Connect Service Client|Intel® Trusted Connect Service Client|Intel Corporation|Aloha TakeOut|Aloha TakeOut|Radiant Systems|AuthenTec Fingerprint Software|AuthenTec Fingerprint Software|AuthenTec, Inc.|Intel(R) ME UninstallLegacy|Intel(R) ME UninstallLegacy|Intel Corporation|Intel(R) Network Connections|Intel(R) Network Connections|Intel",32343a5778415052567a52567a716d72727436496b6b6b7150596b5059363471696a347651335747453347455139426f5739426f656d376537526b465378482f626b533a57475a5052305236497a33576871426f4f426f6562642b394b5773,333a6b4f596a794d314b497242327a6a345a674c767758486a3a576a3152777a555a674c766b
5f68af58-5ba9-11ed-8a60-005056b74c5e,9a7d3789-6e0d-46c4-b6e7-6e7208b88664,,Microsoft Windows 7 Professional ,6.1.7601,,32-bit,,"Elo Touchscreen Driver 5.4.9|Elo Touchscreen Driver 5.4.9|Elo TouchSystems|UltraVNC 1.0.5.6|UltraVNC 1.0.5.6|1.0.5.6|VerifoneUnifiedDriverInstaller Build 10|VerifoneUnifiedDriverInstaller Build 10|VeriFone|WIN32 CAL Client|WIN32 CAL Client|MICROS Systems, Inc.|Intel(R) Processor Graphics|Intel(R) Processor Graphics|Intel Corporation|Intel(R) SDK for OpenCL - CPU Only Runtime Package|Intel(R) SDK for OpenCL - CPU Only Runtime Package|Intel Corporation|Toshiba UnifiedPOS for Windows|Toshiba UnifiedPOS for Windows|Toshiba|DigitalPersona U.are.U RTE|DigitalPersona U.are.U RTE|DigitalPersona, Inc.|Star Micronics Printer Software for BSC10|Star Micronics Printer Software for BSC10|Star Micronics Co., Ltd.|Intel(R) Network Connections|Intel(R) Network Connections|Intel|StellarProtect|StellarProtect|TXOne|Realtek High Definition Audio Driver|Realtek High Definition Audio Driver|Realtek Semiconductor Corp.|Intel(R) Network Connections 17.4.95.0|Intel(R) Network Connections 17.4.95.0|Intel",32343a5778346e2b6e6b6b66384c2b3733375339426f5739426f30503937725672503937725670764e614c46614c46614c647848507650343342376537526b504c50703a57532b6b6b66384c4c426f4f426f4d52685271323249332b36,333a6b4f596a794d314b3650586b4c51676a347758486a3a576a3158303067736b
5f68af58-5ba9-11ed-8a60-005056b74c5e,9ac63561-342f-44ca-a28c-e59c2050da03,,Microsoft Windows Embedded Standard ,6.1.7601,,32-bit,,"SupportReady - Radiant Auto Loader|SupportReady - Radiant Auto Loader|Radiant Systems|UltraVnc|UltraVnc|uvnc bvba|NCR Software OSD|NCR Software OSD|NCR|Radiant Barcode Scanner Interface|Radiant Barcode Scanner Interface|NCR Corporation|Realtek High Definition Audio Driver|Realtek High Definition Audio Driver|Realtek Semiconductor Corp.|Adobe Flash Player 9 ActiveX|Adobe Flash Player 9 ActiveX|Adobe Systems, Inc.|Radiant ICD Drivers|Radiant ICD Drivers|Radiant Systems, Inc.|StellarProtect|StellarProtect|TXOne|Aloha TakeOut|Aloha TakeOut|Radiant Systems|Radiant Biometric Runtime -  v1.06.01.0|Radiant Biometric Runtime -  v1.06.01.0|Radiant Systems, Inc|Pulse Streaming Edge Agent|Pulse Streaming Edge Agent|NCR|Retail Platform Software for Windows|Retail Platform Software for Windows|NCR|Intel(R) Graphics Media Accelerator Driver|Intel(R) Graphics Media Accelerator Driver|Intel Corporation|Radiant Platform Drivers Gen3  -  v2.12.0.0|Radiant Platform Drivers Gen3  -  v2.12.0.0|Radiant Systems, Inc.|EZConfig-Scanning|EZConfig-Scanning|Honeywell",32343a57784139596359754748704e6d3765373859634e70664e706677334d594e456f4d6652567a52567a49696a443877566b566e6666303a5747397a53655972333945506e2f,333a6b4f596a794d314b497242327a6a345a674c767758486a3a576a3152777a555a674c766b
5f68af58-5ba9-11ed-8a60-005056b74c5e,9af9f4f4-b2e2-475f-80b4-54a921b4265c,,Microsoft Windows Embedded Standard ,6.1.7601,,32-bit,,"Intel(R) USB 3.0 eXtensible Host Controller Driver|Intel(R) USB 3.0 eXtensible Host Controller Driver|Intel Corporation|Realtek High Definition Audio Driver|Realtek High Definition Audio Driver|Realtek Semiconductor Corp.|Adobe Flash Player 9 ActiveX|Adobe Flash Player 9 ActiveX|Adobe Systems, Inc.|Radiant ICD Drivers|Radiant ICD Drivers|Radiant Systems, Inc.|SupportReady - Radiant Auto Loader|SupportReady - Radiant Auto Loader|Radiant Systems|Intel(R) Chipset Device Software|Intel(R) Chipset Device Software|Intel Corporation|Intel(R) Processor Graphics|Intel(R) Processor Graphics|Intel Corporation|Retail Platform Software for Windows|Retail Platform Software for Windows|NCR|Intel(R) Trusted Execution Engine Driver|Intel(R) Trusted Execution Engine Driver|Intel Corporation|Realtek Ethernet Controller Driver|Realtek Ethernet Controller Driver|Realtek|AuthenTec Fingerprint Software|AuthenTec Fingerprint Software|AuthenTec, Inc.|Intel® PROSet/Wireless Software|Intel® PROSet/Wireless Software|Intel Corporation|Intel(R) Wireless Bluetooth(R)(patch version 17.1.1512.771)|Intel(R) Wireless Bluetooth(R)(patch version 17.1.1512.771)|Intel Corporation|Pulse Streaming Edge Agent|Pulse Streaming Edge Agent|NCR|Radiant Platform Drivers Gen3  -  v2.20.0.7|Radiant Platform Drivers Gen3  -  v2.20.0.7|Radiant Systems, Inc.|Aloha TakeOut|Aloha TakeOut|Radiant Systems|Intel(R) Trusted Execution Engine|Intel(R) Trusted Execution Engine|Intel Corporation|Radiant Biometric Runtime -  v1.06.03.0|Radiant Biometric Runtime -  v1.06.03.0|Radiant Systems, Inc|Intel(R) PRO/Wireless Driver|Intel(R) PRO/Wireless Driver|Intel Corporation|Intel® PROSet/Wireless WiFi Software|Intel® PROSet/Wireless WiFi Software|Intel Corporation|StellarProtect|StellarProtect|TXOne|UltraVNC 1.0.5.5|UltraVNC 1.0.5.5|1.0.5.5",34383a5747302b556559687a5769426f4f426f503739416a506b576c6c523166525836587233397842643a577a6559687a4f5a503739716c523179334264,333a6b4f596a794d314b497242327a6a345a674c767758486a3a576a3152777a555a674c766b
5f68af58-5ba9-11ed-8a60-005056b74c5e,9b15dfe1-701d-45e5-9d04-62e32c07614b,,Microsoft Windows Embedded Standard ,6.1.7601,,32-bit,,"Radiant Biometric Runtime -  v1.06.01.0|Radiant Biometric Runtime -  v1.06.01.0|Radiant Systems, Inc|NCR Software OSD|NCR Software OSD|NCR|Star Micronics Printer Software for BSC10|Star Micronics Printer Software for BSC10|Star Micronics Co., Ltd.|Radiant Barcode Scanner Interface|Radiant Barcode Scanner Interface|NCR Corporation|Radiant Platform Drivers Gen3  -  v2.12.0.0|Radiant Platform Drivers Gen3  -  v2.12.0.0|Radiant Systems, Inc.|StellarProtect|StellarProtect|TXOne|RadSprtA|RadSprtA|Radiant Systems, Inc.|Realtek High Definition Audio Driver|Realtek High Definition Audio Driver|Realtek Semiconductor Corp.|Retail Platform Software for Windows|Retail Platform Software for Windows|NCR|Aloha TakeOut|Aloha TakeOut|Radiant Systems|UltraVnc|UltraVnc|uvnc bvba|AuthenTec Fingerprint Software|AuthenTec Fingerprint Software|AuthenTec, Inc.|SupportReady - Radiant Auto Loader|SupportReady - Radiant Auto Loader|Radiant Systems|Adobe Flash Player 9 ActiveX|Adobe Flash Player 9 ActiveX|Adobe Systems, Inc.|Radiant ICD Drivers|Radiant ICD Drivers|Radiant Systems, Inc.|EZConfig-Scanning|EZConfig-Scanning|Honeywell|Intel(R) Graphics Media Accelerator Driver|Intel(R) Graphics Media Accelerator Driver|Intel Corporation",32343a5778415052567a52567a37784a5770776666773346773765372f3869594e456f34525059635975653259634e70664e706636566b56453a57475a506c6f33637152507a645952,333a6b4f596a794d314b497242327a6a345a674c767758486a3a576a3152777a555a674c766b
5f68af58-5ba9-11ed-8a60-005056b74c5e,9b21b0ea-e490-42e0-aae3-9bc41838a9c4,,Microsoft Windows Embedded Standard ,6.1.7601,,32-bit,,"Toshiba UnifiedPOS for Windows|Toshiba UnifiedPOS for Windows|Toshiba|Intel(R) Network Connections 18.1.59.0|Intel(R) Network Connections 18.1.59.0|Intel|StellarProtect|StellarProtect|TXOne|Aloha TakeOut|Aloha TakeOut|Radiant Systems|Radiant Biometric Runtime -  v1.06.03.0|Radiant Biometric Runtime -  v1.06.03.0|Radiant Systems, Inc|VerifoneUnifiedDriverInstaller Build 10|VerifoneUnifiedDriverInstaller Build 10|VeriFone|Pulse Streaming Edge Agent|Pulse Streaming Edge Agent|NCR|Intel(R) Network Connections|Intel(R) Network Connections|Intel|Elo Touchscreen Driver 5.4.9|Elo Touchscreen Driver 5.4.9|Elo TouchSystems|Intel(R) Processor Graphics|Intel(R) Processor Graphics|Intel Corporation|Realtek High Definition Audio Driver|Realtek High Definition Audio Driver|Realtek Semiconductor Corp.|Intel(R) SDK for OpenCL - CPU Only Runtime Package|Intel(R) SDK for OpenCL - CPU Only Runtime Package|Intel Corporation|AuthenTec Fingerprint Software|AuthenTec Fingerprint Software|AuthenTec, Inc.|TightVNC|TightVNC|GlavSoft LLC.",32343a577841624b4a765450465079334d594e456f4d665256705256704a384c6c6c696a7150765041656e2b6e346b39426f5739426f656d376537526b5039377256783a57477a3339453164384c6c3066652b3441426f4f426f6562385268525353,333a6b4f596a794d314b497242327a6a345a674c767758486a3a576a3152777a555a674c766b
5f68af58-5ba9-11ed-8a60-005056b74c5e,9b321d59-c561-4267-892a-aa1876ba38e8,,Microsoft Windows 7 Enterprise ,6.1.7601,,32 bits,,"Elo Touchscreen Driver 5.8.2|Elo Touchscreen Driver 5.8.2|Elo Touch Solutions|TightVNC|TightVNC|GlavSoft LLC.|Intel(R) Network Connections|Intel(R) Network Connections|Intel|Toshiba UnifiedPOS for Windows|Toshiba UnifiedPOS for Windows|Toshiba|Intel(R) Network Connections 25.0.0.1000|Intel(R) Network Connections 25.0.0.1000|Intel|VerifoneUnifiedDriverInstaller Build 10|VerifoneUnifiedDriverInstaller Build 10|VeriFone|WIN32 CAL Client|WIN32 CAL Client|MICROS Systems, Inc.|Toshiba Monitor Upgrade Solutions|Toshiba Monitor Upgrade Solutions|Toshiba|StellarProtect|StellarProtect|TXOne|Star Micronics Printer Software for BSC10|Star Micronics Printer Software for BSC10|Star Micronics Co., Ltd.|Realtek Ethernet Controller All-In-One Windows Driver|Realtek Ethernet Controller All-In-One Windows Driver|Realtek",32343a57786b4745334745664a5076507a727654504450626c384c2b373337673739376133487875576757543a577968624e384c5664613344,333a6b4f596a794d314b36616c414d57416a543077616c774c3a576a31724d5763347a694c
5f68af58-5ba9-11ed-8a60-005056b74c5e,9b539ce2-48a3-4a11-8afd-f3ebd1020082,,Microsoft Windows Embedded Standard ,6.1.7601,,32-bit,,"Star Micronics Printer Software for BSC10|Star Micronics Printer Software for BSC10|Star Micronics Co., Ltd.|Radiant ICD Drivers|Radiant ICD Drivers|Radiant Systems, Inc.|SupportReady - Radiant Auto Loader|SupportReady - Radiant Auto Loader|Radiant Systems|EZConfig-Scanning|EZConfig-Scanning|Honeywell|Radiant Biometric Runtime -  v1.06.01.0|Radiant Biometric Runtime -  v1.06.01.0|Radiant Systems, Inc|Pulse Streaming Edge Agent|Pulse Streaming Edge Agent|NCR|Aloha TakeOut|Aloha TakeOut|Radiant Systems|Radiant Platform Drivers Gen3  -  v2.12.0.0|Radiant Platform Drivers Gen3  -  v2.12.0.0|Radiant Systems, Inc.|StellarProtect|StellarProtect|TXOne|Adobe Flash Player 9 ActiveX|Adobe Flash Player 9 ActiveX|Adobe Systems, Inc.|Radiant Barcode Scanner Interface|Radiant Barcode Scanner Interface|NCR Corporation|NCR Software OSD|NCR Software OSD|NCR|Retail Platform Software for Windows|Retail Platform Software for Windows|NCR|TightVNC|TightVNC|GlavSoft LLC.|Intel(R) Graphics Media Accelerator Driver|Intel(R) Graphics Media Accelerator Driver|Intel Corporation|Realtek High Definition Audio Driver|Realtek High Definition Audio Driver|Realtek Semiconductor Corp.",32343a57784144784a574e70664e706675596359754252567a52567a49696a67594e456f4d66666677336b596370763871554a566b56596d376537493a574776627a5a506e4676336b59347553,333a6b4f596a794d314b497242327a6a345a674c767758486a3a576a3152777a555a674c766b
